filename,date,article_id,total_tokens,found_count,not_found_count,unique_found,unique_not_found,found_percentage,not_found_words
1817-03_486481155.txt,1817-03,486481155,403,287,116,161,84,71.22,(; ); -it; -the; 000; 1; 10; 11; 1817-1858; 21; 27; 36; 7; aic; alsace; ariiiy; articles; banks; cambray; cantonments; cliiel; communes; dctc; deccnilnr; departments; di; editors; elections; endowments; fi; france; frontiers; hi; ican; iiideiicndents; iin; iind; inivc; intelligencethe; interests; irom; letters; llic; llie; llo; loire; manic; manufacturers; marino; mildmnc; mul; mxtcen; newspapers; nt; oif; one-; parcels; peers; period-; piipcrs; pmis; quarters; revenues; rlionc; rp; ruiii; senators; sonic; sraei; stiitc-i; su; tb; tin-; tins; tli; tlic; tlie; tlio; troops; tt; ul; und; uus; witli
1817-03_486481201.txt,1817-03,486481201,187,109,78,70,64,58.29,(; ); --; -2; 1; 12; 18; 1817-1858; 2; 4; 5; 6; 7; 8; ad; alte; autkllisvivans; boards; books; bvo; cadell; co; commissioners; da; edinburgh; ei; elements; fi; ft; honourable; ic; ie; ii; iiasjiist; ini; iy; kamcs; knl; lali; leali; ll; lorrfi; lr; new-; niiw; pomi; scheff; scotland; selt; senators; sketches; st; stodart; test-of; tif; titlethe; tlie; u-i; vies; vk; vo; vois; vols; volumes
1817-03_486481242.txt,1817-03,486481242,348,80,268,59,228,22.99,(; ); --; -ij; 0; 000; 004; 01; 02; 0279; 029; 04325; 04737; 05; 08; 084; 087; 092; 098; 099; 1; 10; 102; 1039; 104; 111; 12024; 124; 129; 12914; 131; 13215; 14; 144; 149; 15; 16; 167; 17; 171; 179; 1792; 1793; 1794; 1795; 1796; 1797; 1799; 18; 1800; 1802; 1803; 1804; 1806; 1807; 1809; 181; 181-1; 1810; 1812; 1817; 1817-1858; 182; 19; 2; 20; 21; 2138; 2208; 23; 24; 243; 244; 25; 252; 26; 2635; 267; 27; 277; 28313; 286; 290; 3; 30; 30310; 304; 30534; 31; 315; 32; 338; 339; 34; 347; 35; 36; 366; 3738; 386; 395; 4; 402; 4028; 409; 411; 412; 41719; 418; 439; 44; 445; 44943; 455; 46; 46811; 499; 5; 508; 509; 50912; 51; 514; 515; 526; 52630; 527; 534; 54; 545; 556; 56; 57; 571; 57434; 57510; 587; 591; 6; 60; 61026; 640; 671; 672; 676; 685; 6859; 691; 7; 71; 714; 717; 72311; 725; 7348; 76850; 78; 784; 79; 79310; 8; 8-17; 8-l; 83741; 84; 8445; 8482; 851; 852; 859; 862; 869; 891; 9; 900; 9027; 903; 923; 930; 933; 935; 93732; 94; 950; 983; 993; 998; america; appears; beautifully; co; cocuiianr; concerns; cuslom-; exports; fi; frw; hollyhill; ia; imports; irl; iso; istii; iu; jiritflin; jnspector-general; lii; liou; manufactures; marcli; md; months; ofia; operations; produceforeign; records; sfi; southampton; sterclmndise; ti; tills; titlethe; tlic; tlie; urilisli; william; witli; years
1817-03_486481303.txt,1817-03,486481303,201,149,52,96,45,74.13,(; ); --; 1817-1858; 4; 6; accouni; ad; bankers; benaven; boyd; contains; days; durost; edinburgh; europe; exchanges; farmers; gcliart; glasgow; gracearc; greats; kclly; kreusc; lloyd; marion; merchants; milburnc; monies; mosi; recko; ricard; sb; sources; states; stenhouse; subjects; swinton; tables; timc; titlethe; tlie; trades; works; writers
1817-03_486481366.txt,1817-03,486481366,172,70,102,54,82,40.7,(; ); --; -but; -i; -inl; 1; 11; 1817-1858; 2; aiiil; arlet; bu; crc; di; dimiird; froin; hvo; i-lil; ii; iii; iin; iind; iis; il; ile-courtiers; imr; inl; ip; ir; iri; isi; iu; iv; iy; jl; jwur; ld; lia; liii; liu; ll; llie; llt; lly; mauls; mll; mniin; mol; mril; mt; ni; nl; ofl; ol; parly; pio; rn; ro; rri; rs; scord; se; sl; sr; sti; stirs; swells; thu; tii; tin-; titlethe; tlie; tlir; torics; tu; uru; vapour; vini; vlr; wiles; wl
1817-03_486481425.txt,1817-03,486481425,114,96,18,78,18,84.21,(; ); --; 1817-1858; 4; clara; im; ivc; lly; oli; others; sec; tis; titlethe; wcll-; willi; wliicli; years
1817-03_486481461.txt,1817-03,486481461,38,24,14,20,14,63.16,(; ); --; 1817-1858; 4; 8; ad; anti-; edinburgh; hanover; ok; olposed; three-halfpence; titlethe
1817-03_486481515.txt,1817-03,486481515,2749,2146,603,658,339,78.06,(; ); --; -2; -a; -ai; -cd; -he; -i; -iii; -inc; -l; -r; -st; -these; 0; 0111; 1; 100; 11; 170; 1709; 179; 1795; 1799; 1816; 1817-1858; 2; 20; 24; 3; 39; 59; abbi-ded; against-; ami; anv; assertions; associations; asthe; at-the; attempts; aud; avilli; bcc; beg-in; bl; branches-one; britons; buhi; bv; cinistiliiiioiinl; cl; clubs; cluhs; co; cociirawe; combination-; combinations; committeethe; conspirators; conunittea; cr; cuniiiiil-ict; dass; dd; delusions; doctrines; dol; dr; ds; dul; eiich; eiil; england; englnnd; enterprises; exertions; f-ie; feelings; ff; fi; figth; floud; folkestone; followers; forca; forces; frenih; froin; ftati; gcullcmeli; greater; gt; gth; habeas; hampdcii; hampdcn; hanipdaii; heads; hen-ht; hi; hiots; hlvis; hmr; honourable; hous; house-ft; hp; hri; ht; hu; huns-; i-io; i-iouso; i-it; i-lambdon; ib; ic; ici; icts; ie; ifiigih; ih; ihe; ihn; ii; iif; iii; iiic; iiid; iiin; iiis; iil; iio; iir; iit; ike; il; ilis; iliu; imap-inen; imd; individuals; inferences; ini; ino-; ins; instruments; ipr; ir; ireland; iri; ision; isk; isone; iti; ition; itre; ity; iu; ivr; iwi; iy; jcct; ji; jrth; junes; kingsgainst; krid; kx-spnicl; lav; leaders; lia; lial; lian; libels; lifu; liii; lio; lir; liti; ll; lli; llie; lln; lor; lpt; ls; lur; maili; majestys; md; meanest; measures; meetings; members; menus; mil; mil-b; ministers; mirpies; misguided; mmisinis; mni; mr; murli; n-; names; nd; nf; ni; nii; nml; nnd; nolilc; nr; ns; nt; ob; occ; ofthe; oi; oilier; ol; ola; orders; ot; others; pai; pamphlets; parts; periods; persons; pieces; places; pmo; pnriiamcnt; pr; pri; principles; proofs; proposed-1; provisions; prrluips; pui-; purposes; ranks; rc; rcgeilt; rcgrnt; rds; rel; resolutions; rf; ri; riii; ro; roni; rr; rr-; rras; rrs; ry; s-; samu; sav; saythat; schemes; scni; scotsmen; sec; self-extension; sheffield; shur; sily; slightest; socicti; soldiers; sooictk-s; spa-fields; spcncc; spcncoaiik; spenceans; spl-; sponcrans; sr; srilitions; st; statements; states; steps; stnto; stowli; successfully; t-; thi; things; ti; tin-in; tins; tir; tl; tli-; tliat; tlic; tlie; tlio; tpr; treasons; troops; tt; ttr; twenty-five; u-for; ue; uf; ui-; uig; uil; ul; ult; unfortunately; uni; urm; uuiv; vehicles; vhv; viisli; vin; wi; wii; witli; wl; wli; wns; wrongfully; years; zi
1817-03_486481601.txt,1817-03,486481601,1302,931,371,410,241,71.51,(; ); --; -ciss; -ii; -iii; -is; -ivc; -s; -uideiwl; 1; 11; 111; 1817-1858; 2; 3; agriciilllll; anv; appears; atcnl; blanclicstcr; broadest; bu; bv; churclics; ci; cii; cliiss; clubs; cr; cti; cummiuce; delegates; deltt; deni; depots; di; disti; distrirts; dl; dm; doctrines; drrbyslilrc; england; essed; exi; f-; fi; fire-arms; froni; fs; gc; general-insurrection; glasgow; gods; greater; greatest; habits; haru; havo; heady-be; hearers; hs; ibr; icil; icud; ih; ii; iiave; iie; iif; iii; iiid; iiidividuiil; iiii; iiis; iil; iis; iiu; il; iliesc; ilion; ilir; illis; iln; ilr; ilvi; ily; implements; inim; inl; inns; inv; iolil; ip; ir; iro; irr; irv; itcs; ito; iu; ivc; ive; jiieoliin; ju; kcvolntion; kingiiiiin; kings-; knlpt; labour; labourers; laeli; larger; lcifcstcrslr; ld; lenders; lii; lili; lists; ll; lli; lli-; llie; lls; lniiin; lr; lrc; lrtticrtstiire; luiim; lund; lves; manners; marks; mcd; meetings; members; miaionaiic; micros; miid; mni; msii; mu; n-; n-opl-rly; nce; ncl; nd; nett; ni; nl; nnd; nouinkliainahlrc; nre; nt; ntol; oc; ol; om-ttlndw; operations; opinions; orm; ot; others; outrages; owns; parts; persons; places; prc; preparations; prin; principles; priv; proceedings; provides; rfi; riii; ro; roads; roi; rould; rr; rs; scoti; se; seems; sigi; slorality; smn; snciulie; sonic; sorkty; spafields; speakers; spiincf-an; ss; stn; sums; surr; suti; t-; talic; that-in; throughput; tht; thu; thv-ai; ti; ti-; tiiev; timr; tins; tir; titlethe; tl; tli; tlic; tlic-se; tlie; tll; tln; tmi; tn; towns; tracts; tri; tsi; uelegntcs; uii; uiire; ul; um; undermining; vihcncver; vour; vt; weapons; witli; wlio; words
1817-03_486481644.txt,1817-03,486481644,866,580,286,279,212,66.97,(; ); -i; -in; -mce; 0; 01; 1; 111; 1111; 13; 1817-1858; 2; 3; 4; acta; ad; addrcas; addrcs-; addriis; aildit; ami; arr; brg; castllrcagh; causes; cecil; ci; ciirricd; citizens; cli; cn; counsellors; crii; culd-; days; depots; di; disturbances; dragoons; drc; dregs; dri; ds; dw; eii; endeavour; excesses; excliefluer; follows; friends; hi; higbncis; higli; higliinss; higlini; hii; hiigli; householders; ht; i-iiglunss; ice-y; icnil; ifiud; igb; igcs; igns; ii; iii; iiid; iiiglmess; iiihabitnilt; iiii; iil; iilglines; iin; iisgah; iit; iki; il; ilf; ili; ilic; ilicir; ilir; ilis; illuslriuus; ilpo; ilt; im; inr; insults; ioi; ior; ir; ircasoiiiililt; irds; irri; is-as-ina; iti; itouwiioldrf; itr; itrgrnt; iu; iur; ivp; iw; iy; ki; knglaud; knyland; koyal; kuy; leil; liai; lii-; lil; lins; lio; lips; lirr; lld; lli; llic; llie; lll; lln; lnl; lr; m-; mau; means; meetingthe; mil; minds; mitwric-; mr; nf; niid; niii; nl; nn; np; nt; o-uo; ol; oll; oluecii; oy; parents; persons; pleas; pllince; pri; priiici; quarters; quefii; retrain; rf; ri; ri-; riiyiil; ril; rnm; rnt; rom; roval; sl; sncli; st; subjects; tand; tha; tii; tilis; tim-; tin-; tins; tion; tir; tl; tli; tliat; tlic; tlic-ir; tlie; tlio; tr; uar; uf; ul; unpopularity; unrrarl; uoyal; vcn; vdlf; wa; wc-; wcr; weapons; wel; westminster; witli; wlio; wlu; wni; wns; words; wr; yal; years; yom
1817-04_486371565.txt,1817-04,486371565,298,214,84,123,75,71.81,(; ); --; -7; -9; -a; -letters; -the; 04; 1; 10; 11; 18; 1817-1858; 2; 2-1; 55; 63; 85; alsace; armedillo; balarsa; btiilstuly; cents; damaged; demands; departments; dhtniuh; dii; du; equipments; er; follows; france; g-; gardes; gurdcs; hiisli; iii; imvc; inhabitants; iotatoes; labouring; lior; livres; loc; lor; louis; m-lf; manv; noailles; nu-e; officers; omu; oni; ot; others; parts; rass; re-constituted; re-conveyed; rioxa; risings; shull; soanu; soc-sth; spain; t-; titlethe; tl; tlic; tlie; toin; usually; versailles
1817-04_486371666.txt,1817-04,486371666,405,310,95,174,71,76.54,(; ); --; -and; -ir; -with; 1; 17; 1817-1858; 2000; 3; ad; aiid; antlburi; complaints; dii; diiiifmnline; dunfirinline; dunreiiiii; duttry; fpr; friends; ft; geiitlcincn; grievances; guardians; hanks; hardships; honourable; housi; ihi; ii; iil; ilc; imaginations; imreling; ine; inhabitants; inhal; inheritors; inore; interests; ireland; iri-; iry; labours; legi; llie; md; mnrch; ns; ol; petitioners; powers; principle-; privileges; resolutions; sher; shwcth; ss; tini; titlethe; tl; tli; tlie; tlio; uli; wishes; witli; wlio; wln-fr
1817-04_486371768.txt,1817-04,486371768,160,96,64,57,50,60.0,(; ); --; 1; 15; 1817-1858; 2; 3; 4; 6; 7; 8; ad; archibald; bnincli; boards; co; comple; engravings; enwann; foresters-direction; gardeners; green-room; hints; horticul; i-ls; iii; il; imm; instructions; iv; lur; montlii; nicol; nnd; nos; nui-; operations; parterres; planters; sdition; shrubs; slinihberic; titlethe; tlic; tural; uircc; usually; vo; works
1817-04_486371836.txt,1817-04,486371836,55,21,34,20,34,38.18,(; ); --; 1; 1817-1858; 2; apcnt; clotc; hl; iaiil; iix; iluniii; iniiciit; irinlnl; iro; isa; itc; j-; jaines; lf; ll; lor; mr; ncwsiiinn; nilon; nl; sjtrcct; st; ti; titlethe; tlio; uank; vrnii-; walkfi
1817-04_486371891.txt,1817-04,486371891,65,36,29,28,28,55.38,(; ); --; 10; 17; 1813; 1814; 1817-1858; 7; ad; albomarle; churcli; edinburgh; james; miinilay; oii; plates; poland; priiitlil; prussia; svo; sweden; titlethe; tlic; volumes; william; witli; years
1817-04_486380328.txt,1817-04,486380328,40,25,15,24,14,62.5,(; ); --; 1817-1858; 4; lii; nio; scoffers; titlethe; tlic; tlie; tlio; und; writers
1817-04_486380400.txt,1817-04,486380400,118,96,22,68,21,81.36,(; ); --; 1; 1817-1858; 19; attacks; chanccr; circumstances; communications; correspondents; coupar; craips; edinburgh; edinensiss; individuals; lines; sali-; studentofold; titlethe; verses
1817-04_486380475.txt,1817-04,486380475,216,21,195,19,118,9.72,(; ); --; -18; -208; -ixittcrytickets; 0; 061; 08; 1; 1-; 1-2; 1-8; 10; 102; 1031-s; 11; 11-16; 12; 120; 13; 13-10; 17; 18; 1817-1858; 185; 1912; 20; 2084208; 209; 21; 213; 22; 2213; 255; 3; 303; 308; 4; 5; 5-8; 54-b; 571; 61; 63; 6360; 697-s; 7; 7-8; 7-81; 71; 711; 713; 717-8; 72; 721; 7211-8; 73; 731-855; 7313-8; 7315; 74; 8; 80; 811-16187-8; 813-8; 89; 89-; 9; 9189; ac; banklonkau; bi; billi; bills; bocspr; bonds; clpr; co; cons; ct; eanltlstopk; ei; ex; ffiitny; fi; funds; ifi; ii; il; iprit; ipsonr; ir; isiopr; iulilic; ji; jjs-8; kh; l-h; lro; mllpr; navv; ob; pr; prices; sa; sb; siicrct; siier; sj-8; sl; snliir; st; thk; tins; titlethe; tlwrs; weiln
1817-04_486380546.txt,1817-04,486380546,778,615,163,309,125,79.05,(; ); -; --; -i; -pay; 1; 11; 11111; 1817-1858; 7; anno; anti-cobblit; assemblages; betl; brc; buso; c-; ciiain; clubs; cncc; coininons; colibrt; cyu; d-d; d-n; dialoguethe; dnr; doctrines; dogiir; donnriiri; dooiier-iiv; douniinn; functions; graniiiiercy; hai; heads; heels; hi-; horc; ht; iagr; ics; ict; ii; iii; iiii; iin; ij; il; imbi-; ins; kiige; lawi; lei; lh; lic; linn; liu; ll; lli; llic; lon-; looks; lt; masters; means; meetings; mu; musl; neighbour; ni; oilier; pc; persons; practices; prisons; proi; prv; reckoning-sec; riiy; rom; rr; rry; rym; scaimger; scavk; sec; siii-pect; smoki; st; stagyrs; ti; tilings; tins; tions; tis; tkt; tlie; tlio; tliry; treu; twore; u-; ufc; uogiikimv; uoniieriiy; veh; verges; vi; viiiii; vkrnr; vm; vr; vri; wcll-; whiskers; witli; wl; wli; wliate; wlicii; wlio; words; wu
1817-04_486380620.txt,1817-04,486380620,147,101,46,63,41,68.71,(; ); --; 1817-1858; 2; 7; ad; ancir; andrew; boards; bx; cd; co; connell; documents; duncan; edinburgh; esq; iin; itir; lettuce-opium; lilctucarium; lny; longman; observations; panociiial; pr; remarks; rma; rws; sccand; scotland; ss; stipends; symptoms; tilia; tithes; titlethe; tlie; tqi-tn; volumes
1817-04_486380690.txt,1817-04,486380690,520,416,104,213,77,80.0,(; ); --; -4; -hardship; 000; 10; 100; 1817; 1817-1858; 2; 4000; 59; 6; 9; adherents; affairs; assessments; authorised; bl; ca; ciin; circumstances; comprehends; cottage-tax; du; editper; eil; electors; estates; exceeds; facts; fuels; gail; hi; highlands; ii; instances; intelli; intolerably; invcrness-shire; iw; ji; jiru; lakes; lanarkshire; lius; llic; llm; ly; matters; messengers; miles; mou; mountains; occupies; ofthe; persons; results; rivers; scotland; sl; surveyors; thereis; titlethe; tlic; tlie; topics; town-couiicil; tu; ty; unproductive; usually; warrants; witli; wlio; wr
1817-04_486380772.txt,1817-04,486380772,1719,1379,340,621,230,80.22,(; ); --; -and; -li; -on; -rous; -si; -tlio; 1; 11; 111; 15; 1817-1858; 2; 20; 27; 28; 3; 5; 7; 70; accounts; acquirements; aiid; aiiiericr; ami; appears; articles; athens; attempts; barcelona; boi; bolivar; bor; britain; bv; calls; chamberbfdepitties; chambers; charges; chiefs; circulated; circumstances; cl-; contests; crews; days; deceivers; delegates; distresses; doctrines; dues; easier; efforts; encroachments; eulogised; evils; exceptions; exertions; exists; fi; finds; forbcs; forfar; forfnr; friends; froni; functions; ght; ghts; giiegoa; glasgow; grievances; gtli; guildry; guns; hands; hi; hici; hiibens; horrors; ic; ie; ig-; ihe; iht; ii; ii-five; iiad; iialirnltislier; iif; iiib; iir; iit; iiv; il; ills; institutions; ire-; ireland; iruly; iulo; iy; iys; jaii; jamaien; jeweller; jlii-; journals; kouian; leith; letters; lil-; lin-f; linds; liulv; liv; ll; llic; magistrates; manchester; margarita; mc-n; measures; meetings; ministers; mm; mr; natives; nei; nge; ni; nii; niid; nrc; ns; nt; ocl-cil; oii; ol; onefifth; pampatar; papers; patriots; pcr; peers; persons; pieces; places; plots; ports; prisoners; privileges; proceedings; proclamations; provisions; purcha; quarterl; questions; re-established; readier; renewed; representatives; resources; rights; rli; rockets; rs; rt; rulers; says; sc; scotland; sert-icc; shops; sintc; small-farming; sonic; spa-fields; spaniards; spenceans; ss; st; statements; strangers; streets; successfully; suddenly; sufferings; terrors; tesqumu; tha; thm; thomas; tilis; tills; titlethe; tli; tlic; tlicir; tlie; tlio; tn; town-council; tr; triumphant; tt; turkilli; ul; ult; ult-; uman; umpires; un; und; unfortunately; unmeasured; venezuela; vessels; vig; wai; weeks; william; windows; witli; wliereiis; wlio; words; writers
1817-04_486385734.txt,1817-04,486385734,105,62,43,41,42,59.05,(; ); --; -projcctcd; 1; 11; 1817-1858; 5; 7; acadcinics; ad; books; booksrllcre; bykirkwood; catulogiifb; clinrin; clw; comiilctc; cr; edinburgh; engratod; fortv-; giaspow; glasgow; guiilens; ii; il; kry; longman; lrg; lullilon; messrs; nnd; pdtcrnuslcr; pulilir; ri; scliools; st; titlethe; tliifi; to-ich-; wm
1817-04_486385793.txt,1817-04,486385793,60,29,31,25,31,48.33,(; ); --; 1; 11; 12; 1817-1858; 8; ad; cd; dc; de; dny; edinburgh; fictions; fllom; fragments; ic; inu; mdc; princes; pru; sc; soiltwnl; thk; tilllcyrand; tills; titlethe; tlie; tttt; un
1817-04_486393902.txt,1817-04,486393902,1939,1648,291,651,211,84.99,(; ); -; --; -among; -amongst; -apj; -at; -cookc; -from; -gi; -if; -on; -the; -w; 1; 11; 1111-11; 13; 17; 1817-1858; 2; 20; 23; 5; 51; 6; 7; 9; ages; altisidora; artlo; arundel; assizes; assizm; atnl; auctioneering; auto; avcr; avisford; baptiste; bars; bidders; birmingham; candlesticks; causes; cervantes; chains; circumstances; cliikd; commentators; comptcr; cookc; cooke; cooko; crimi; culprits; cups; dartmouth; days; de; demonstrated; describes; descriptions; di; doy; effects; eliza; enchantci; enlightened; facts; failed-the; fe; first-; fr; frailest; friends; froid; gaituini; genuineness; giltspur; guh; guineas; guns; hini; houston; iam; iat; icad; ifc; ii; iiad; iier; iiiry; iil; il; ilis; inan; inhabitants; inqui; ins; ipf; ireland; ite; iu; ixii; ixix; ixviii; jeweller; jugs; kills; labourer; lads; lamps; latc-cv; laurence; lawrence; lawyers; ledged; lhat; lia; lict; lrx; minutes; miscellaneousthe; misdemeanour; moments; mr; nal; neighbouring; newgate; nge; niid; norbury; officers; oilier; ol; oppo; ot; paces; panes; passages; pawnbrokers; pebbles; persons; poets; prisoners; progressively; quixote; represented; ridicules; rings; rn; sandals; satires; saucers; scenes; severely; shillings; sihitlifield; siitl; sli; sliots; smitlificli; sniithfield; sniitlifield; spauisli; spectators; spiinisli; st; t-; tc; terms; tffc; thah; thest-cond; thomas; thu; tints; tk; tlic; tlie; tliefrrilcli; towers; tru; twenty-five; ud; uhall; ui; ul; unmasked; unstained; utensils; uulv; vp; wa; warwick; weeks; wha; wi; windows; wir; witli; wliite; wlio; wm; wna; wniin; wny; years; younger
1817-04_486393990.txt,1817-04,486393990,882,741,141,333,113,84.01,(; ); -111; -health; -in; 01; 1; 10; 13; 1757; 181; 1817-1858; 2; 29; 3; ami; ancestors; annotations; battles; becomes; bishops; blessings; bli; books; cardinals; catholics; ccl; choicest; churchwe; churcli; ciltasn; circulated; circumstances; clearest; concerns; conf; demands; endeavour; fathers; foundations; from-; greater; heretics; ic; ife; ifrilings; ihclndcx; ihis; ihnt; ii; iiia; ilan-serous; iliu; innovators; insidiously; irc; isifi; israel; ite; iv; jbifr; jfnnotntcons; jur; lerdfor; lords; means; nn; nrc; oland; ot; pius; plans; poles; polisli; prelates; proofs; relig; requires; rh; rome; rules; scriptures; snares; societiesthe; solicitation; sonn; souls; st; tares; tave; tcopit; thr; ti; tills; tis; tiy; tlie; tlio; tu; uj; undermined; venlkanlr; versions; vii; vir; vour; witli; wlio; wonderfully; wounds; writings; wuick; yui
1817-04_486394062.txt,1817-04,486394062,563,440,123,231,74,78.15,(; ); -one; -or; 1; 1817-1858; 2; adults; appendages; arc-1; beings; belter; buildings; buron; committee-room; conducts; counsellors; denmark; dices; divi; edinburgh; ef; enoughto; fann-; gardens; greater; greatest; grounds; ii; il; ings; labour; labouring; lanark; laslly; laws; lenelieial; lins; llie; marriages; means; mills; mond; mr; musi; nrc-an; nru; ol; persons; poor-laws; poorthe; principles; proposes; results; roads; situations; spade-cultivation; states; streets; successfully; tb; tha; thai; thu; tlic; tlie; un; unforeseen; von; wants; witl; witli; words; years
1817-04_486394096.txt,1817-04,486394096,106,59,47,42,43,55.66,(; ); --; -literary; -sculpture; -talcs; 17; 1817-1858; 2; 6; ad; c-original; cliiilmers; communications; controversy-greek; discourses; dr; edinburgh; esq; francis; greeks-; gypsies-account; harold; intelligence-monthly; lj; london-to; magazin; mfinoirof-; poetry-; post-paid; reviews; savings; siut-craniologicnl; stat; states-sitting; thu; titlethe; tlie; tragedy-noticcs; u-; venice-banks; willfal; william
1817-04_486397912.txt,1817-04,486397912,114,89,25,60,20,78.07,(; ); 1817-1858; 4; apartments; captain-lieutenant; confirmed; hamburgh; letters; measures; orders; pnixcii; regiments; reports; stockholm; sweden; swedenthe; tlic; tlie; wlio
1817-04_486397965.txt,1817-04,486397965,680,553,127,282,92,81.32,(; ); --; 0; 000; 1; 1000; 11150; 1817-1858; 50; 7; agents; america; article-; aulkid; cobbetthe; codiiiitt; coii-br; complaints; coniiiitt; country-for; cs; dcti-tiniiicd; di; england; errors-; froin; hencu; himself-; iff; igo; ih; ii; iinbciis; iind; iiopc; ilim-; ilir; imd; imprisonment; inon; ji; justice-we-believe; kold; llic; lowest; lq; means; months; mr; nnd; ns; nt; of-; one-half; opinions; others; papers; passions; patrons; pel; poorest; re-printed; rii; speculations; subject-; sucli; tcnt; the-; tii; tilis; tin-; tlie; tlif; tolerably; too-severe; tr; tu; uf; unquestionably; uny; vcn; wiiiturean; wishes; witli; wlio; wlu; wns; write-; writers; years; york
1817-04_486398029.txt,1817-04,486398029,676,380,296,136,208,56.21,(; ); --; -at; -on; -p; 01; 1; 10; 12; 1817-1858; 27; 4; 5; 5011; 7; 73; 78; 79; 8; abcrdepn; aberdeen; abtrdeen; ac; accounts; ailnm; alex; alexander; allrlcsca; alo; amand; amies; andcrson; andrew; argyllshire; atdunbar; balkie; balncavis; baltliayock; banff; banffaliire; bart; bartlct; bcrnice; bcthuin; betnice; bialnnakhole; biggc; births; birthsthe; bithopp; bliil; bombay; boulogne-sur; bt; calcutta; caro; castleton; charlea; charles; chestcrhall; ci; clair; clermiston; cnmoron; cnptain; colond; curlis; curtis; deaths; donald; douglas; douiau; dr; dumfries; duncombc; dunctahill; dunkenny; dv; eai; easton; edinburgh; eldert; eliza; elizabeth; emily; erskinc; esii; esq; ewc; fcrguison; fletchcr; forbes; forlong; formail; france; franco; frazer; gatcomhe; georglna; gla; glasgow; glenfcrnate; graham; grangeniouth; grccuock; gretna; harriet; hatton; hau; hayoflawfield; hcathcote; heathcotc; heicli; hekimont; hepworth; hiu; hizabctli; honourable; ih; ilawatden; ilic; indiainan; j-idy; jamea; james; janet; jemima; jolin; kirkwall; knox; knrt; ladyland; lamont; lamy; larbcrt; laurencekirk; laurie; lauroncckirk; leslie; lieut; lieut-cnionel; lieut-colonclt; lieutenant-governor; llilnell; llnlion; llth; lon; lun; magistrates; malta; mamuit; manchester; mansfield; margaret; mawe; mer; miircli; misa; mlarcii; mncill; molfit; morton; mr; mrs; mrtlio; murrar; murray; ncs; nr; orlando; orodic; paget; partedde; perth; phinps; pontesford; portsmouth; rev; ri; richmond; robinson; roger; rtusof; scotland; selby; someirot; spottiswoodc; st; sutherland; swansea; tankerness; thei; thom-n; thomas; thompson; tli; tlic; tlie; tlio; trowsc; turnbull; vlwountcit; william; wilson; wm; woodbridgc; woodliill
1817-04_486398075.txt,1817-04,486398075,1133,954,179,427,140,84.2,(; ); --; -and; -but; -its; -nor; -of; -or; -turn; 0; 1579; 1584; 166-1; 1683; 1817-1858; 50; 9; ablest; ad; admirers; admits; ages; alterations; ancients; apud; arts; blandishments; blessings; bnnce; britain; buchanan; buchanan-does; ccu-; contains; councils; days; dc; de; delights; earlier; emory; england; enwann; et; events; evinces; ex; expresses; facts; finest; flames; follows; fonn; forerunners; galllc; grasps; greater; happier; heretics; higher; highest; iied; ills; inclination; individuals; ir; ir-il; ittters; jure; kindles; knox; lands; laws; limits; matters; maxims; merits; miii; mil-row; milto; milton; minds; modem; monuments; motives; ms; naturam; nc; objections; objects; offices; officia; opinions; parliaments; politicians; populorum; powers; principles; productions; quae; rages; rcgum; readers; reani; records; reflections; regni; regum; relics; resources; rights; says; scholars; scotland; scotos-q; scotsmen; seems; sentiments; sint; specimens; speculations; splendour; subjects; succinctly; teaches; tibi; titlethe; tlic; tlie; trs; ui; uncommonly; unlocked; uut; wal; weapons; witli; wlio; works
1817-04_486398165.txt,1817-04,486398165,155,120,35,78,29,77.42,(; ); --; -adrcrtisemmt; 17; 1817-1858; 3; 5; ad; afl; albcinarie; cr-; cvi; docs; edinburgli; france; iloya; ly; murray; nf; notes; pages; prisoners; roya; titlethe; tlic; tlie; william; witli
1817-04_486398890.txt,1817-04,486398890,53,33,20,26,20,62.26,(; ); -the; 1; 11; 14; 1817-1858; ance; apr; becomes; dc; gn; intelligencethe; massr; oilier; tc-; tl; tlic; u-; vio
1817-04_486398957.txt,1817-04,486398957,113,91,22,65,19,80.53,(; ); 1817-1858; boimncrcial; courass; dritain; fi-; halley; lar-i; lilio; literaturethe; mliile; ol; oue; tends; thai; tins; tlic; tlie
1817-04_486399055.txt,1817-04,486399055,193,128,65,86,59,66.32,(; ); --; -m; 1; 10; 1111; 17; 1817-1858; 2; 6; ad; adnitions; ciiavock; edinburgh; endeavoured; froni; iflo; ihy; ii; iii; iiy; ilis; ils; irincc; ivc; ja; jov; jts; liu; londun; nch; notky; nw; objections; observations; ory; parisiiin; plates; pn; prico; sacrclnry; se; seum; siroet; thul-; tillltd; titlethe; tlie; tlio; uiscoverios; views; wii; witli; wlio; wmi; wnji; writers; ww
